brand_index,brand,query_keyword,brand_shop_detail_url,released_date,category,original_item,event,item
553,멘소래담,['MENTHOLATUM'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000184,2024-08-19,['바디케어'],브랜드관^멘소래담_테마별상품전시_1^멘소래담 롤온로션 5종 택1 ,False,멘소래담 롤온로션
553,멘소래담,['MENTHOLATUM'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000184,2024-08-19,['바디케어'],브랜드관^멘소래담_베스트^멘소래담 립아이스 매직컬러/틴티드컬러 립밤 (3종 택1),True,멘소래담 립아이스 매직컬러/틴티드컬러 립밤
554,더프트앤도프트,['duft&doft'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001218,2024-08-19,['바디케어'],브랜드관^더프트앤도프트_베스트^더프트앤도프트 시그니처/니치 바디퍼퓸미스트 80ml 4종 택1,True,더프트앤도프트 시그니처/니치 바디퍼퓸미스트
554,더프트앤도프트,['duft&doft'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001218,2024-08-19,['바디케어'],브랜드관^더프트앤도프트_베스트^더프트앤도프트 시그니처 퍼퓸 핸드크림 50ml 6종 택1,True,더프트앤도프트 시그니처 퍼퓸 핸드크림
554,더프트앤도프트,['duft&doft'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001218,2024-08-19,['바디케어'],브랜드관^더프트앤도프트_베스트^더프트앤도프트 바디로션 300ml 3종 택1,False,더프트앤도프트 바디로션
554,더프트앤도프트,['duft&doft'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001218,2024-08-19,['바디케어'],브랜드관^더프트앤도프트_베스트^더프트앤도프트 니치 퍼퓸 핸드크림 50ml 4종 택1,True,더프트앤도프트 니치 퍼퓸 핸드크림
554,더프트앤도프트,['duft&doft'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001218,2024-08-19,['바디케어'],브랜드관^더프트앤도프트_베스트^더프트앤도프트 시그니처 퍼퓸 미니어처 핸드크림 기프트세트,False,더프트앤도프트 시그니처 퍼퓸 미니어처 핸드크림 기프트세트
556,탄젠트GC,['Tangent GC'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A013095,2024-08-19,['향수/디퓨저'],브랜드관^탄젠트GC_베스트^탄젠트GC 오 드 퍼퓸 50ml 바이올렛,False,탄젠트GC 오 드 퍼퓸
557,다이안,['DIANE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001439,2024-08-19,['헤어케어'],브랜드관^다이안_신상^다이안 퍼펙트 뷰티 드라이 샴푸 무향료,True,다이안 퍼펙트 뷰티 드라이 샴푸 무향료
557,다이안,['DIANE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001439,2024-08-19,['헤어케어'],브랜드관^다이안_신상^다이안 퍼펙트 뷰티 드라이 샴푸 자몽 & 민트,True,다이안 퍼펙트 뷰티 드라이 샴푸 자몽 & 민트
557,다이안,['DIANE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001439,2024-08-19,['헤어케어'],브랜드관^다이안_베스트^다이안 퍼펙트 뷰티 드라이 샴푸 프레시 망고 & 머스크,True,다이안 퍼펙트 뷰티 드라이 샴푸 프레시 망고 & 머스크
557,다이안,['DIANE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001439,2024-08-19,['헤어케어'],브랜드관^다이안_신상^다이안 퍼펙트 뷰티 드라이 샴푸 프레시 시트러스 & 피어,True,다이안 퍼펙트 뷰티 드라이 샴푸 프레시 시트러스 & 피어
558,파이브바이브,['FIVEVIBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A013314,2024-08-19,['메이크업'],브랜드관^파이브바이브_베스트^[NEW] 파이브바이브 엑스트라 슬림 컬 업 마스카라 (블랙/브라운),False,파이브바이브 엑스트라 슬림 컬 업 마스카라
558,파이브바이브,['FIVEVIBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A013314,2024-08-19,['메이크업'],브랜드관^파이브바이브_베스트^[NEW] 파이브바이브 펄 라이크 하이라이터 2colors,True,파이브바이브 펄 라이크 하이라이터
558,파이브바이브,['FIVEVIBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A013314,2024-08-19,['메이크업'],브랜드관^파이브바이브_베스트^[NEW] 파이브바이브 투웨이 멀티 컨투어 스틱,False,파이브바이브 투웨이 멀티 컨투어 스틱
558,파이브바이브,['FIVEVIBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A013314,2024-08-19,['메이크업'],브랜드관^파이브바이브_베스트^[NEW] 파이브바이브 소프트 하드 메이크업 펜슬,False,파이브바이브 소프트 하드 메이크업 펜슬
558,파이브바이브,['FIVEVIBE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A013314,2024-08-19,['메이크업'],브랜드관^파이브바이브_베스트^[NEW] 파이브바이브 인텐스 파워 래쉬업 마스카라 (블랙/브라운),False,파이브바이브 인텐스 파워 래쉬업 마스카라
562,폴미첼,['Paul Mitchell'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010091,2024-08-19,"['맨즈케어', '헤어케어']",브랜드관^폴미첼_베스트^[NEW] 폴미첼 프리즈 앤 샤인 슈퍼 스프레이 100ml 기획세트(+50ml 증정),True,폴미첼 프리즈 앤 샤인 슈퍼 스프레이
562,폴미첼,['Paul Mitchell'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010091,2024-08-19,"['맨즈케어', '헤어케어']",브랜드관^폴미첼_베스트^폴미첼 포에버 블론드 드라마틱 리페어 150ml,True,폴미첼 포에버 블론드 드라마틱 리페어
562,폴미첼,['Paul Mitchell'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010091,2024-08-19,"['맨즈케어', '헤어케어']",브랜드관^폴미첼_베스트^폴미첼 티트리 스페셜 샴푸 500m (리뉴얼),True,폴미첼 티트리 스페셜 샴푸
562,폴미첼,['Paul Mitchell'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010091,2024-08-19,"['맨즈케어', '헤어케어']",브랜드관^폴미첼_베스트^폴미첼 엑스트라 바디 부스트 250ml,True,폴미첼 엑스트라 바디 부스트
562,폴미첼,['Paul Mitchell'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010091,2024-08-19,"['맨즈케어', '헤어케어']",브랜드관^폴미첼_베스트^폴미첼 슈퍼 스키니 세럼 150ml,True,폴미첼 슈퍼 스키니 세럼
562,폴미첼,['Paul Mitchell'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010091,2024-08-19,"['맨즈케어', '헤어케어']",브랜드관^폴미첼_베스트^폴미첼 티트리 스페셜 컨디셔너 1000ml (리뉴얼),True,폴미첼 티트리 스페셜 컨디셔너
563,디어도어,['Dear Doer'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008091,2024-08-19,['바디케어'],브랜드관^디어도어_베스트^[리뷰이벤트][NEW/약산성]디어도어 저자극 바디워시 300ml 2종 중 택1,False,디어도어 저자극 바디워시
563,디어도어,['Dear Doer'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008091,2024-08-19,['바디케어'],브랜드관^디어도어_베스트^[리뷰이벤트][NEW/실리콘무첨가]디어도어 저자극 바디로션 300ml 2종 중 택1,False,디어도어 저자극 바디로션
563,디어도어,['Dear Doer'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008091,2024-08-19,['바디케어'],브랜드관^디어도어_베스트^[화해1위/비건]디어도어 저자극 바디스크럽 300ml 3종 택1,True,디어도어 저자극 바디스크럽
566,아발론,['AVALON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010531,2024-08-19,['헤어케어'],브랜드관^아발론_테마별상품전시_2^아발론 오가닉스 비오틴 비-컴플렉스 티크닝 샴푸 414ml,False,아발론 오가닉스 비오틴 비-컴플렉스 티크닝 샴푸
566,아발론,['AVALON'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010531,2024-08-19,['헤어케어'],브랜드관^아발론_테마별상품전시_2^아발론 오가닉스 스칼프 노멀라이징 티트리민트 샴푸 414ml,True,아발론 오가닉스 스칼프 노멀라이징 티트리민트 샴푸
567,페이스팩토리,['Face Factory'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002746,2024-08-19,"['맨즈케어', '바디케어']",브랜드관^페이스팩토리_베스트^페이스팩토리 엔젤 괄사,True,페이스팩토리 엔젤 괄사
567,페이스팩토리,['Face Factory'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002746,2024-08-19,"['맨즈케어', '바디케어']",브랜드관^페이스팩토리_베스트^[피지제거/필링] 페이스팩토리 제트 필링기(+선착순 헤어밴드 증정),True,페이스팩토리 제트 필링기
567,페이스팩토리,['Face Factory'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002746,2024-08-19,"['맨즈케어', '바디케어']",브랜드관^페이스팩토리_베스트^페이스팩토리 전동 발 각질 제거기,False,페이스팩토리 전동 발 각질 제거기
567,페이스팩토리,['Face Factory'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002746,2024-08-19,"['맨즈케어', '바디케어']",브랜드관^페이스팩토리_베스트^페이스팩토리 셀라이너,False,페이스팩토리 셀라이너
567,페이스팩토리,['Face Factory'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002746,2024-08-19,"['맨즈케어', '바디케어']","브랜드관^페이스팩토리_베스트^페이스팩토리 미용가전 3종 (필링기, 피지 흡입기, 셀라이너)",False,페이스팩토리 미용가전
567,페이스팩토리,['Face Factory'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002746,2024-08-19,"['맨즈케어', '바디케어']",브랜드관^페이스팩토리_베스트^페이스팩토리 바디트리머,False,페이스팩토리 바디트리머
568,랑방,['Lanvin'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000063,2024-08-19,['향수/디퓨저'],브랜드관^랑방_베스트^랑방 모던 프린세스 EDP 60ml,True,랑방 모던 프린세스 EDP
568,랑방,['Lanvin'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000063,2024-08-19,['향수/디퓨저'],브랜드관^랑방_베스트^랑방 에끌라 드 아르페쥬 EDP 30ml/50ml (단품/기획),True,랑방 에끌라 드 아르페쥬 EDP
568,랑방,['Lanvin'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000063,2024-08-19,['향수/디퓨저'],브랜드관^랑방_베스트^랑방 레 플레르 드 EDT 90ml 4종 중 1종 선택,True,랑방 레 플레르 드 EDT
568,랑방,['Lanvin'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000063,2024-08-19,['향수/디퓨저'],브랜드관^랑방_베스트^랑방 잔느 EDP 30ml,True,랑방 잔느 EDP
568,랑방,['Lanvin'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000063,2024-08-19,['향수/디퓨저'],브랜드관^랑방_베스트^[이슬로작가 콜라보]랑방 레 플레르 드 랑방 스위트 자스민 EDT 90ml (키링 증정 기획/단품),True,랑방 레 플레르 드 랑방 스위트 자스민 EDT
568,랑방,['Lanvin'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000063,2024-08-19,['향수/디퓨저'],브랜드관^랑방_베스트^랑방 모네끌라 에끌라 드 아르페쥬 EDP 50ml,True,랑방 모네끌라 에끌라 드 아르페쥬 EDP
568,랑방,['Lanvin'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000063,2024-08-19,['향수/디퓨저'],브랜드관^랑방_베스트^랑방 메리미 EDP 30ml/50ml 단품/기획,True,랑방 메리미 EDP
568,랑방,['Lanvin'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A000063,2024-08-19,['향수/디퓨저'],브랜드관^랑방_베스트^랑방 레 플레르 드 워터 릴리 EDT 50ml,True,랑방 레 플레르 드 워터 릴리 EDT
569,블리스텍스,['Blistex'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001301,2024-08-19,['바디케어'],브랜드관^블리스텍스_베스트^블리스텍스 립바이브런스 립밤 3.7g,False,블리스텍스 립바이브런스 립밤
569,블리스텍스,['Blistex'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001301,2024-08-19,['바디케어'],브랜드관^블리스텍스_베스트^블리스텍스 센시티브 립밤 4.25g,True,블리스텍스 센시티브 립밤
569,블리스텍스,['Blistex'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001301,2024-08-19,['바디케어'],브랜드관^블리스텍스_베스트^블리스텍스 민트 립밤 4.25g,True,블리스텍스 민트 립밤
569,블리스텍스,['Blistex'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001301,2024-08-19,['바디케어'],브랜드관^블리스텍스_베스트^블리스텍스 립 메덱스 립밤 7g,True,블리스텍스 립 메덱스 립밤
569,블리스텍스,['Blistex'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001301,2024-08-19,['바디케어'],브랜드관^블리스텍스_베스트^블리스텍스 립릴리프크림 립밤 6ml,True,블리스텍스 립릴리프크림 립밤
569,블리스텍스,['Blistex'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001301,2024-08-19,['바디케어'],브랜드관^블리스텍스_베스트^블리스텍스 립 인퓨전 노리쉬 3.7g,False,블리스텍스 립 인퓨전 노리쉬
569,블리스텍스,['Blistex'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001301,2024-08-19,['바디케어'],브랜드관^블리스텍스_베스트^블리스텍스 립 메덱스 립밤 대용량팩 7g (12개입),False,블리스텍스 립 메덱스 립밤 팩
569,블리스텍스,['Blistex'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001301,2024-08-19,['바디케어'],브랜드관^블리스텍스_베스트^[NEW] 블리스텍스 딥리뉴얼 립밤 3.7g,False,블리스텍스 딥리뉴얼 립밤
569,블리스텍스,['Blistex'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A001301,2024-08-19,['바디케어'],브랜드관^블리스텍스_베스트^블리스텍스 립 인퓨전 하이드레이션 3.7g,False,블리스텍스 립 인퓨전 하이드레이션
572,아큼두,['aceumdu'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A009031,2024-08-19,['헤어케어'],브랜드관^아큼두_베스트^[펌프 내장 기획][웨트헤어] 아큼두 폴리쉬 오일 150ml 3종 중 택 1,True,아큼두 폴리쉬 오일
572,아큼두,['aceumdu'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A009031,2024-08-19,['헤어케어'],브랜드관^아큼두_베스트^[웨트헤어/젖은머리] 아큼두 내추럴 밤 16g,True,아큼두 내추럴 밤
572,아큼두,['aceumdu'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A009031,2024-08-19,['헤어케어'],브랜드관^아큼두_베스트^아큼두 크림빵 노워시 트리트먼트 150ml,False,아큼두 크림빵 노워시 트리트먼트
573,노우라이,['NOLIE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008991,2024-08-19,"['향수/디퓨저', '맨즈케어', '바디케어']",브랜드관^노우라이_테마별상품전시_1^[NEW] 노우라이 쇼보트 립 밤 2종 택1,True,노우라이 쇼보트 립 밤
573,노우라이,['NOLIE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008991,2024-08-19,"['향수/디퓨저', '맨즈케어', '바디케어']",브랜드관^노우라이_베스트^노우라이 쇼보트 립 밤 버브 4.3g,False,노우라이 쇼보트 립 밤 버브
573,노우라이,['NOLIE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008991,2024-08-19,"['향수/디퓨저', '맨즈케어', '바디케어']",브랜드관^노우라이_신상^[NEW] 노우라이 배러 댄 퍼퓸 바디 스프릿 9종 택 1 (25G/ 95G),True,노우라이 배러 댄 퍼퓸 바디 스프릿
573,노우라이,['NOLIE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008991,2024-08-19,"['향수/디퓨저', '맨즈케어', '바디케어']",브랜드관^노우라이_테마별상품전시_2^노우라이 슈가 필 앤드 힐 왁싱 스크럽 200g ,True,노우라이 슈가 필 앤드 힐 왁싱 스크럽
573,노우라이,['NOLIE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008991,2024-08-19,"['향수/디퓨저', '맨즈케어', '바디케어']",브랜드관^노우라이_베스트^노우라이 니트 앤드 타이디 우먼즈 워시 & 앰플 147ml + 13ml 2종 1중 택1 (미백 / 탄력),True,노우라이 니트 앤드 타이디 우먼즈 워시 & 앰플
573,노우라이,['NOLIE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008991,2024-08-19,"['향수/디퓨저', '맨즈케어', '바디케어']",브랜드관^노우라이_테마별상품전시_2^노우라이 러브올로지 Y-케어 오일 30ml ,True,노우라이 러브올로지 Y-케어 오일
573,노우라이,['NOLIE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008991,2024-08-19,"['향수/디퓨저', '맨즈케어', '바디케어']",브랜드관^노우라이_베스트^노우라이 슬릭 앤드 클린 맨즈 워시 160ml,True,노우라이 슬릭 앤드 클린 맨즈 워시
573,노우라이,['NOLIE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008991,2024-08-19,"['향수/디퓨저', '맨즈케어', '바디케어']",브랜드관^노우라이_베스트^노우라이 쇼보트 립 밤 유니버셜 4.3g,True,노우라이 쇼보트 립 밤 유니버셜
573,노우라이,['NOLIE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008991,2024-08-19,"['향수/디퓨저', '맨즈케어', '바디케어']",브랜드관^노우라이_테마별상품전시_2^노우라이 인그로운 헤어 미스트 100ml,False,노우라이 인그로운 헤어 미스트
573,노우라이,['NOLIE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008991,2024-08-19,"['향수/디퓨저', '맨즈케어', '바디케어']",브랜드관^노우라이_베스트^[의료기기] 노우라이 딥 플래져 마사지 젤 150ml,True,노우라이 딥 플래져 마사지 젤
573,노우라이,['NOLIE'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A008991,2024-08-19,"['향수/디퓨저', '맨즈케어', '바디케어']",브랜드관^노우라이_테마별상품전시_2^노우라이 언더 캄 애프터 왁싱 패치 2종 택 1  (1매 / 5매입) ,True,노우라이 언더 캄 애프터 왁싱 패치
574,닥터그루트,['DRGROOT'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002898,2024-08-19,['헤어케어'],브랜드관^닥터그루트_베스트^[-7도 급속쿨링] 닥터그루트 아쿠아 딥클린 쿨링 샴푸 330ml,True,닥터그루트 아쿠아 딥클린 쿨링 샴푸
574,닥터그루트,['DRGROOT'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002898,2024-08-19,['헤어케어'],브랜드관^닥터그루트_베스트^[NEW] 닥터그루트 집중케어 멀티퍼펙션 힘없는 모발용 샴푸 400ml(+트리트먼트 100ml 증정),True,닥터그루트 집중케어 멀티퍼펙션 힘없는 모발용 샴푸
574,닥터그루트,['DRGROOT'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002898,2024-08-19,['헤어케어'],브랜드관^닥터그루트_베스트^[NEW] 닥터그루트 아쿠아 토탈케어 앰플 트리트먼트 180ml,True,닥터그루트 아쿠아 토탈케어 앰플 트리트먼트
574,닥터그루트,['DRGROOT'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002898,2024-08-19,['헤어케어'],브랜드관^닥터그루트_베스트^[김지영PICK] 닥터그루트 아쿠아 딥클린 탈모증상완화 샴푸 330ml+100ml기획 (지성두피/가려운두피),True,닥터그루트 아쿠아 딥클린 탈모증상완화 샴푸
574,닥터그루트,['DRGROOT'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002898,2024-08-19,['헤어케어'],브랜드관^닥터그루트_베스트^[괄사 증정 기획] 닥터그루트 아쿠아 두피 영양 토닉 100ml 한정 기획,True,닥터그루트 아쿠아 두피 영양 토닉
574,닥터그루트,['DRGROOT'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002898,2024-08-19,['헤어케어'],브랜드관^닥터그루트_베스트^[대용량] 닥터그루트 탈모증상 집중케어 힘없는 모발용 샴푸 700ml,True,닥터그루트 탈모증상 집중케어 힘없는 모발용 샴푸
574,닥터그루트,['DRGROOT'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002898,2024-08-19,['헤어케어'],브랜드관^닥터그루트_베스트^닥터그루트 스칼프솔루션 샴푸 700ml 4종택1 (쿨링샴푸),False,닥터그루트 스칼프솔루션 샴푸
574,닥터그루트,['DRGROOT'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002898,2024-08-19,['헤어케어'],브랜드관^닥터그루트_베스트^[-9도 급속쿨링 괄사 증정] 닥터그루트 아쿠아 쿨링 두피 토닉 100ml 기획,True,닥터그루트 아쿠아 쿨링 두피 토닉
574,닥터그루트,['DRGROOT'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002898,2024-08-19,['헤어케어'],브랜드관^닥터그루트_베스트^[첫구매전용] 닥터그루트 아쿠아 딥클린 샴푸 지성두피용 100ml,False,닥터그루트 아쿠아 딥클린 샴푸 지성두피용
574,닥터그루트,['DRGROOT'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A002898,2024-08-19,['헤어케어'],브랜드관^닥터그루트_베스트^[탈모증상완화] 닥터그루트 애딕트 샴푸 385ml / 680ml (정수리냄새제거),True,닥터그루트 애딕트 샴푸
575,슬로우허밍,['Slow Humming'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A012852,2024-08-19,['향수/디퓨저'],브랜드관^슬로우허밍_테마별상품전시_1^[NEW] 슬로우허밍 오셔너리 릴리프 퍼퓸밤 6g 서퍼스톤,True,슬로우허밍 오셔너리 릴리프 퍼퓸밤
575,슬로우허밍,['Slow Humming'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A012852,2024-08-19,['향수/디퓨저'],브랜드관^슬로우허밍_베스트^[NEW] 슬로우허밍 우디너리 프래그런스 스프레이 100ml 2종 택1,True,슬로우허밍 우디너리 프래그런스 스프레이
575,슬로우허밍,['Slow Humming'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A012852,2024-08-19,['향수/디퓨저'],브랜드관^슬로우허밍_테마별상품전시_1^[NEW] 슬로우허밍 우디너리 릴리프 퍼퓸밤 6g 카빈시더,False,슬로우허밍 우디너리 릴리프 퍼퓸밤
575,슬로우허밍,['Slow Humming'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A012852,2024-08-19,['향수/디퓨저'],브랜드관^슬로우허밍_베스트^[NEW] 슬로우허밍 릴리프 퍼퓸밤 6g 4종 택1,False,슬로우허밍 릴리프 퍼퓸밤
576,라부르켓,['L:A BRUKET'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010933,2024-08-19,"['향수/디퓨저', '바디케어']",브랜드관^라부르켓_베스트^라부르켓 린넨워터 히노키 1000ml (스프레이건 미포함),True,라부르켓 린넨워터 히노키
576,라부르켓,['L:A BRUKET'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010933,2024-08-19,"['향수/디퓨저', '바디케어']",브랜드관^라부르켓_테마별상품전시_1^라부르켓 립밤 아몬드코코넛 14g,True,라부르켓 립밤 아몬드코코넛
576,라부르켓,['L:A BRUKET'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010933,2024-08-19,"['향수/디퓨저', '바디케어']",브랜드관^라부르켓_베스트^라부르켓 핸드&바디워시+바디로션 190ml 세트(레몬그라스),False,라부르켓 핸드&바디워시+바디로션
576,라부르켓,['L:A BRUKET'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010933,2024-08-19,"['향수/디퓨저', '바디케어']",브랜드관^라부르켓_베스트^라부르켓 린넨워터 라벤더 1000ml(스프레이건 미포함),True,라부르켓 린넨워터 라벤더
576,라부르켓,['L:A BRUKET'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010933,2024-08-19,"['향수/디퓨저', '바디케어']",브랜드관^라부르켓_테마별상품전시_1^라부르켓 핸드크림 30ml 택1,False,라부르켓 핸드크림
576,라부르켓,['L:A BRUKET'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010933,2024-08-19,"['향수/디퓨저', '바디케어']",브랜드관^라부르켓_테마별상품전시_2^라부르켓 프레그런스 태그 바스투 ,True,라부르켓 프레그런스 태그 바스투
576,라부르켓,['L:A BRUKET'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010933,2024-08-19,"['향수/디퓨저', '바디케어']",브랜드관^라부르켓_테마별상품전시_2^라부르켓 프레그런스 태그 코리앤더,True,라부르켓 프레그런스 태그 코리앤더
576,라부르켓,['L:A BRUKET'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010933,2024-08-19,"['향수/디퓨저', '바디케어']",브랜드관^라부르켓_베스트^라부르켓 핸드&바디워시 240ml 택1,False,라부르켓 핸드&바디워시
576,라부르켓,['L:A BRUKET'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A010933,2024-08-19,"['향수/디퓨저', '바디케어']",브랜드관^라부르켓_베스트^라부르켓 프레그런스 태그 그레이프프룻,True,라부르켓 프레그런스 태그 그레이프프룻
577,에이르보,['Arvo'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003827,2024-08-19,['헤어케어'],브랜드관^에이르보_베스트^[단독기획] 에이르보 10 블룸오브샤론 헤어오일 100ml (20ml 증정),True,에이르보 10 블룸오브샤론 헤어오일
577,에이르보,['Arvo'],https://www.oliveyoung.co.kr/store/display/getBrandShopDetail.do?onlBrndCd=A003827,2024-08-19,['헤어케어'],브랜드관^에이르보_베스트^에이르보 10 블룸오브샤론 리페어 헤어마스크 200g,True,에이르보 10 블룸오브샤론 리페어 헤어마스크
